timestamp,sensor_id,value
2025-01-06 12:36:52.091233,4,57.1680997608504
2025-01-03 05:09:35.838967,9,75.94727244956546
2025-01-03 19:37:51.517031,5,79.8294285812648
2025-01-09 15:47:08.081267,5,54.40527316653379
2025-01-10 15:54:29.487087,7,85.12227169478697
2025-01-01 00:41:56.948528,3,72.16592665609164
2025-01-06 11:33:33.114856,4,17.939661289771813
2025-01-10 12:40:10.860998,3,72.00310511197749
2025-01-09 19:30:08.247398,2,80.18697590202002
2025-01-06 06:18:12.558419,2,93.50821821311918
2025-01-07 05:03:04.425328,3,58.71280894331137
2025-01-06 04:45:57.668070,6,16.55393437086043
2025-01-01 00:50:45.270969,8,18.5552927509438
2025-01-04 12:35:58.030812,9,81.63963979399624
2025-01-08 00:43:42.268660,5,99.77255063795171
2025-01-06 22:35:30.322924,1,12.932421454694827
2025-01-04 20:19:54.492724,1,72.98423606585044
2025-01-01 11:31:10.161436,9,31.850714929040038
2025-01-04 15:36:42.413036,6,24.252145726342146
2025-01-02 21:20:48.594531,4,21.32726220798155
2025-01-08 21:05:43.132002,2,48.75347681589858
2025-01-03 22:08:29.845395,7,46.578279130834446
2025-01-03 17:10:33.071393,3,34.490977497574136
2025-01-10 00:03:16.000856,2,99.34964884615798
2025-01-08 08:20:36.767869,5,18.531407692724294
2025-01-07 04:40:44.702298,5,17.489728896691656
2025-01-07 05:59:22.279215,9,67.01094005147354
2025-01-10 02:46:09.978342,7,46.80165482726444
2025-01-02 23:40:32.919794,7,93.70954828721673
2025-01-02 07:13:46.252524,6,15.511859263347688
2025-01-08 10:46:45.146061,7,44.84932360609035
2025-01-02 12:26:05.701481,2,76.3647175658133
2025-01-05 12:48:56.107439,8,91.25603175085327
2025-01-02 19:58:40.202553,3,24.890616149256
2025-01-02 18:53:57.945407,1,46.70047820764129
2025-01-04 10:04:55.706421,5,93.44201370604213
2025-01-10 04:38:25.181796,3,38.6925666293542
2025-01-05 20:14:45.270046,9,89.27853024877751
2025-01-07 14:28:07.072619,1,62.27352662370542
2025-01-02 12:38:55.606773,8,58.064990300389674
2025-01-05 20:27:11.154862,1,76.58769568929026
2025-01-08 05:23:45.024909,3,87.64359032411315
2025-01-08 08:14:14.238391,1,14.322827643681636
2025-01-01 08:19:08.366026,8,93.57317709186135
2025-01-09 13:25:26.966761,2,37.93455972093493
2025-01-07 06:53:53.958303,2,31.09311036184531
2025-01-09 01:40:51.734298,1,26.117409364318842
2025-01-08 16:45:45.400460,5,75.96204970151959
2025-01-10 22:02:47.963869,2,30.67118796345271
2025-01-07 16:36:07.881971,4,11.93990455252043
2025-01-07 08:57:01.027175,4,18.092866813673226
2025-01-04 08:02:11.879699,7,68.79235740087745
2025-01-06 10:23:40.021053,8,49.076250453677694
2025-01-10 01:31:36.302985,9,17.920445616089104
2025-01-10 02:27:15.270164,6,18.989836528283817
2025-01-01 20:16:08.066153,7,19.97217602898467
2025-01-05 04:10:10.841408,1,41.72294492855839
2025-01-05 11:50:35.123307,3,63.15473346400582
2025-01-02 07:27:57.444322,5,95.96141035793829
2025-01-03 08:01:06.381455,4,84.16043170673474
2025-01-08 10:05:39.022275,9,81.42685647036335
2025-01-07 22:06:48.573912,4,89.10064479158682
2025-01-01 19:51:50.904109,2,18.924683214575005
2025-01-07 02:45:46.155133,3,52.41243491718422
2025-01-01 19:27:43.734416,6,57.66244698395961
2025-01-05 11:14:25.218099,4,73.64629514583018
2025-01-03 02:40:05.859369,5,94.74317273121294
2025-01-01 18:01:17.485499,8,25.64093228501585
2025-01-04 03:57:40.900945,8,28.7528207734915
2025-01-08 21:25:51.815334,1,97.10492110552529
2025-01-09 09:04:09.415080,9,17.993276930579462
2025-01-09 02:41:06.924049,8,44.52865497484246
2025-01-04 08:08:36.390533,6,91.40282144286711
2025-01-02 06:49:50.334438,2,96.8075642986072
2025-01-05 15:49:44.751574,9,55.136673564153796
2025-01-06 07:11:34.956766,7,45.304699882799085
2025-01-09 21:58:21.532124,2,59.31679740575434
2025-01-05 20:50:46.478804,3,89.42051457071464
2025-01-09 19:47:07.035792,1,39.78616628554782
2025-01-03 21:37:58.713314,6,93.31217562303277
2025-01-09 06:59:29.241106,3,41.7745236684259
2025-01-01 23:04:19.426863,7,85.21720858383864
2025-01-03 19:33:29.306216,4,29.076908205162805
2025-01-05 14:58:36.984958,8,80.79359396790571
2025-01-05 03:27:15.064317,4,22.190504196808536
2025-01-07 07:04:00.313928,4,89.95427946482728
2025-01-06 13:03:57.012191,4,44.464028668188696
