timestamp,sensor_id,value
2025-01-02 22:45:55.567731,6,88.21387029932636
2025-01-08 01:01:20.108352,8,73.01505908872278
2025-01-01 01:47:40.807695,2,88.86632100287746
2025-01-04 08:50:40.717374,1,35.802839942389426
2025-01-06 10:31:00.087698,5,11.277138826777437
2025-01-01 17:29:09.704152,8,53.101414882847706
2025-01-10 20:09:09.926182,3,59.61399472677877
2025-01-03 14:54:01.958338,3,31.376067149797343
2025-01-01 08:44:52.085893,1,26.872817477949713
2025-01-04 11:22:06.535308,5,33.26548297641288
2025-01-10 13:55:32.803421,1,43.50081323252997
2025-01-03 19:43:05.784012,6,33.55888973656992
2025-01-04 11:07:05.022096,8,82.80044285065888
2025-01-01 01:33:04.440190,1,28.889257233551294
2025-01-09 07:24:04.050486,4,64.78372025573302
2025-01-05 05:14:16.931282,4,90.80068858176561
2025-01-09 15:36:21.997660,4,19.979601349425952
2025-01-09 22:54:47.213922,7,74.92274206502589
2025-01-07 09:36:30.414092,5,52.5168496425514
2025-01-02 23:19:19.767802,5,63.07002785872568
2025-01-05 17:33:21.004560,3,14.702388790881308
2025-01-09 04:44:41.390820,5,72.96749946436702
2025-01-09 02:17:24.628480,4,48.860394237302074
2025-01-03 05:12:38.665180,8,97.1662998090822
2025-01-10 19:44:56.385285,9,95.3126466152304
2025-01-01 19:07:34.042493,6,43.72178279191105
2025-01-04 14:14:26.302982,9,31.71950044563676
2025-01-08 05:17:22.719257,1,95.78790648214058
2025-01-09 00:29:20.481876,8,36.36810385326264
2025-01-09 08:53:53.251948,1,21.725175240696636
2025-01-06 12:46:33.385395,3,74.37554895159195
2025-01-08 13:04:32.585161,1,32.28500393006856
2025-01-09 18:41:09.621561,8,79.40749961964283
2025-01-05 18:57:32.589086,4,65.42438904373647
2025-01-01 16:25:04.572928,3,20.42347611727947
2025-01-05 01:07:53.254380,4,67.19949106710322
2025-01-07 18:09:34.252827,6,78.66381627490027
2025-01-06 22:40:57.155997,2,67.85653989624447
2025-01-03 09:32:51.506970,2,26.743457961976535
2025-01-10 03:07:49.085003,6,93.35515736942926
2025-01-04 17:53:27.771803,6,37.98154814831462
2025-01-06 07:21:23.190217,5,96.85321858841021
2025-01-07 01:25:32.729522,5,29.223397302182807
2025-01-09 04:52:20.468909,4,33.31299475552146
2025-01-02 16:19:29.556988,8,59.543134220727666
2025-01-03 20:25:43.803438,6,75.5851183697805
2025-01-02 18:27:34.448840,6,26.17233904617234
2025-01-06 08:35:10.982313,4,23.372494231805675
2025-01-05 00:47:53.713971,1,56.52563118736606
2025-01-09 20:46:06.382444,1,83.81685483374729
2025-01-09 13:57:37.705894,2,53.48925554977018
2025-01-02 20:08:50.794024,9,26.620828829345346
2025-01-06 20:47:59.067383,2,78.96432809989953
2025-01-08 19:53:06.981114,8,22.371578380037825
2025-01-03 04:27:36.604029,3,37.59922289412603
2025-01-10 17:28:56.877941,8,20.68659257571361
2025-01-08 04:45:47.917155,6,57.60298411483741
2025-01-03 02:58:01.203451,8,38.63537681908529
2025-01-05 10:38:40.516539,2,78.14103398712983
2025-01-03 13:41:20.384190,2,77.26561972851064
2025-01-02 13:16:39.804343,3,55.16346623549419
2025-01-10 12:28:01.577437,1,10.877775330930008
2025-01-01 07:07:33.501397,7,77.96018724688211
2025-01-01 03:15:02.850981,1,33.67388183524851
2025-01-04 12:10:02.784821,8,10.565278093754959
2025-01-01 05:20:22.044592,6,17.295381027394225
2025-01-03 05:26:43.872780,6,17.713665104786624
2025-01-10 10:45:56.547554,7,60.71575332914899
2025-01-04 17:49:00.110330,2,78.31797290246101
2025-01-03 00:37:20.356723,2,61.412542032386554
2025-01-10 01:55:18.157394,5,40.62522801368468
2025-01-02 16:18:44.874926,1,14.937697781960582
2025-01-08 23:04:25.012211,8,63.81963065898983
2025-01-08 07:58:32.866041,1,11.411464305392226
2025-01-06 12:01:37.285043,7,89.43494243572152
2025-01-03 20:56:06.022311,6,87.10015675924377
2025-01-05 06:15:27.187442,9,43.96017698941601
2025-01-10 22:49:56.791126,8,53.63237713528784
2025-01-09 15:35:18.326474,6,86.00888428357099
2025-01-01 13:27:16.923543,2,11.262910503616038
2025-01-09 19:58:10.884663,5,78.55926791442153
2025-01-10 03:29:55.990804,9,50.01362338019222
2025-01-05 19:02:05.239061,5,31.174164290216268
2025-01-02 23:01:51.446289,5,81.84624538668014
2025-01-03 01:53:18.134585,6,59.668101712738
2025-01-01 23:53:58.483280,4,70.6438300070553
2025-01-08 17:14:12.886045,8,65.48657596765972
2025-01-06 06:49:34.465244,3,10.824854029005408
2025-01-10 09:07:08.705764,2,57.93305957686453
2025-01-04 15:17:51.309865,1,78.70032725735665
2025-01-01 00:13:43.843506,5,52.865747508935534
2025-01-02 19:40:04.534570,6,46.720379565949344
2025-01-02 16:32:34.445471,4,62.019971665995044
2025-01-03 16:40:08.917687,8,38.34957737066267
