timestamp,sensor_id,value
2025-01-07 08:34:11.720375,8,15.773069451635664
2025-01-10 02:08:14.922546,1,32.73223924415774
2025-01-10 11:02:29.294771,2,73.6801540294409
2025-01-01 17:20:16.324738,6,37.062024217990086
2025-01-08 10:16:40.272951,6,99.5388257862133
2025-01-10 17:16:23.489156,5,75.43865406550843
2025-01-03 05:48:07.473054,7,75.80969620168362
2025-01-03 00:42:46.497333,5,32.97275133650248
2025-01-02 14:42:45.136817,6,86.09599860680213
2025-01-08 09:43:10.776841,7,42.864012849641014
2025-01-03 14:51:09.549887,1,67.3306533365737
2025-01-04 20:01:10.415260,8,45.74530177603797
2025-01-04 10:13:00.083439,6,76.67804747892991
2025-01-10 22:21:42.940775,5,28.041488593013234
2025-01-10 18:28:34.776706,6,49.41134804999165
2025-01-09 07:18:16.964896,3,75.6432980518569
2025-01-03 02:09:38.399156,8,91.48944585002465
2025-01-09 15:09:40.183179,3,86.72140812965132
2025-01-02 01:17:59.409378,7,46.296715255540846
2025-01-04 14:54:22.857879,9,71.55692259631523
2025-01-02 08:05:48.735250,1,68.21943724032009
2025-01-01 03:44:14.011276,6,74.6895511680893
2025-01-01 14:02:00.360003,3,24.22662521803923
2025-01-08 07:45:40.856114,5,97.73800454829112
2025-01-06 10:34:19.081492,8,12.070053134195415
2025-01-05 22:58:21.876148,2,14.139941797414462
2025-01-05 03:24:46.036128,5,99.02819877868833
2025-01-07 03:03:53.743491,1,78.07407781502863
2025-01-07 19:25:47.867069,9,10.175183224865817
2025-01-10 19:53:47.398342,6,21.88598889239946
2025-01-09 10:08:51.197270,1,26.147974177897158
2025-01-01 11:59:58.355071,4,45.6346792982847
2025-01-08 19:57:36.515383,4,83.38893527846707
2025-01-05 23:07:39.086313,9,13.84392887245385
2025-01-08 11:41:23.374202,8,31.07887954439936
2025-01-02 16:57:49.453739,1,30.06288110188459
2025-01-04 16:02:03.007890,4,22.65278453431082
2025-01-10 02:41:39.209631,4,27.732800572373744
2025-01-07 05:43:35.201998,4,81.32174651135679
2025-01-01 19:02:15.012385,7,61.56605316433701
2025-01-10 12:14:41.178622,3,50.10785138763106
2025-01-04 10:57:42.148241,5,69.32823223600471
2025-01-09 07:35:41.899768,3,47.250680512990755
2025-01-07 20:08:49.919694,1,91.05931625902303
2025-01-01 01:20:21.073603,2,14.826768657360642
2025-01-01 17:37:02.282098,9,93.12589123386667
2025-01-08 18:44:07.616700,6,92.56141350688982
2025-01-06 16:18:32.928162,8,71.28134446687238
2025-01-06 13:23:53.031818,2,19.752418622536855
2025-01-01 04:01:59.216965,7,87.37083070438798
2025-01-04 08:55:38.847598,3,29.719967796523207
2025-01-03 17:37:36.557566,5,50.4463711372367
2025-01-10 06:00:19.895963,1,98.63195971610091
2025-01-03 21:03:28.781128,7,15.153410109085467
2025-01-08 19:56:04.367942,7,48.40716548424595
2025-01-10 20:50:33.136385,7,55.59652542226992
2025-01-04 14:32:30.046039,6,60.4051038909384
2025-01-02 13:36:34.340671,9,92.48889125174374
2025-01-05 22:11:01.566733,7,36.20092614793635
2025-01-10 12:58:22.819459,3,71.85063208177033
2025-01-10 08:05:55.140515,3,32.352662457531224
2025-01-07 11:19:20.359936,4,37.1656567143135
2025-01-04 03:06:58.771593,4,67.42926580186057
2025-01-03 00:20:57.461432,4,94.53798816410149
2025-01-02 01:33:13.908252,9,26.86451258784209
2025-01-02 12:59:18.635950,1,28.224916232329
2025-01-05 07:17:15.855899,5,66.89371613032328
2025-01-04 19:06:23.103308,7,40.026512988149875
2025-01-05 06:31:13.815090,3,16.66381609786606
2025-01-01 11:37:06.532381,4,83.37883109059345
2025-01-05 06:39:47.455252,1,35.40434897131684
2025-01-01 06:39:59.911576,7,67.7040598700643
2025-01-06 05:45:08.186834,6,81.24125237926886
2025-01-04 21:40:11.810153,1,10.784576691037524
2025-01-06 12:21:25.422933,3,87.86380718493285
2025-01-05 22:41:42.346491,4,85.02074513498496
2025-01-07 22:10:08.035585,7,17.83688522838746
2025-01-03 11:11:59.843144,1,15.810228246571995
2025-01-06 02:01:35.202056,2,53.14360885075265
2025-01-06 17:05:40.490266,5,40.82476885526672
2025-01-08 08:38:10.269064,7,43.444294288734895
2025-01-09 01:32:02.329327,8,18.83935635129988
2025-01-10 04:43:55.317930,3,89.7601298050848
2025-01-03 21:00:03.420866,9,10.911987358629059
2025-01-07 05:46:51.574968,2,51.1083759727305
2025-01-03 04:30:38.880332,8,87.69858529051534
2025-01-06 18:43:22.937394,7,87.56511976273347
2025-01-07 16:08:30.798012,6,21.08505483330103
2025-01-03 02:14:51.900004,2,94.86167496232166
2025-01-04 11:47:33.248826,5,44.291627994721445
2025-01-05 06:05:56.649986,7,77.42328919705135
2025-01-01 17:43:38.355988,3,43.74009380318142
2025-01-10 16:56:38.624634,8,56.81376671530885
2025-01-02 20:33:55.812076,7,80.87512418899931
2025-01-01 18:23:37.739816,8,38.94256979519652
2025-01-03 21:32:30.061310,5,15.713773756434293
2025-01-03 08:14:05.187738,4,42.65077082941416
2025-01-02 01:29:24.369285,9,15.512515348658797
2025-01-06 14:55:33.034181,7,87.73797107502575
