timestamp,sensor_id,value
2025-01-01 12:19:01.528555,5,68.64839335247285
2025-01-06 00:50:42.028519,9,98.04270385969059
2025-01-01 15:28:04.660846,2,41.521139536275356
2025-01-10 08:27:29.474686,1,40.1165559904146
2025-01-09 12:29:50.429560,2,81.2317001268223
2025-01-09 18:49:24.325529,5,32.46643683576431
2025-01-03 04:53:51.273795,1,89.16012757547944
2025-01-01 13:47:01.047865,7,18.844826195439968
2025-01-07 01:30:52.865455,9,29.159819437309412
2025-01-10 04:12:31.333660,9,16.674762957313852
2025-01-04 21:41:40.478969,2,45.22532262353286
2025-01-05 11:59:42.169005,5,89.46556754046568
2025-01-06 18:41:43.437068,8,37.742606635857456
2025-01-01 14:41:41.457942,9,11.471337571232132
2025-01-01 18:16:00.552672,8,93.73648525561732
2025-01-08 13:44:52.816126,4,78.32418755410951
2025-01-02 10:21:16.645105,5,51.78517072411384
2025-01-05 17:04:05.318681,1,27.63282331848602
2025-01-02 23:19:53.912864,4,72.8277764247417
2025-01-10 09:18:09.613208,1,72.14795393251717
2025-01-01 00:42:46.999277,8,89.83178841559541
2025-01-08 15:15:56.492960,7,80.30304040878646
2025-01-04 23:45:50.037820,3,22.05913998176802
2025-01-03 14:25:35.476329,4,86.14721267375134
2025-01-03 06:28:38.156140,6,76.30146903328088
2025-01-06 18:10:09.898427,8,82.30904209158534
2025-01-09 01:30:15.542592,2,74.16353902445479
2025-01-05 02:32:03.227447,8,97.2197314199784
2025-01-02 17:05:58.896156,4,71.00026894404584
2025-01-10 23:51:10.179814,7,45.70809730775098
2025-01-04 03:56:40.875547,2,52.07663777423153
2025-01-07 22:49:24.858047,7,26.321688467377555
2025-01-05 16:05:13.225696,5,63.915178064501674
2025-01-08 11:39:02.057875,9,21.96646860470009
2025-01-03 06:53:54.037954,7,17.159163143779534
2025-01-07 12:46:11.898774,6,98.1556495428691
2025-01-02 13:13:07.294707,5,73.01999293253394
2025-01-06 18:09:32.218656,5,27.855704119835753
2025-01-01 09:04:04.857004,1,88.54050390860561
2025-01-04 18:20:01.810048,9,96.33479350815557
2025-01-02 06:07:14.155664,2,33.19182541546244
2025-01-02 03:22:46.370096,7,90.62139422431578
2025-01-02 04:36:04.020398,4,38.55284927834104
2025-01-03 21:56:13.274330,3,29.130472933602764
2025-01-07 00:02:11.025452,7,50.14974802094072
2025-01-02 00:25:56.760650,1,86.66897844601071
2025-01-08 09:18:35.691750,5,92.98821608496158
2025-01-05 14:23:00.272282,8,32.2651967585077
2025-01-05 14:26:07.613201,9,31.535505092804044
2025-01-05 19:47:03.806059,2,68.7194431917124
2025-01-09 05:42:30.770368,2,71.63632729161196
2025-01-04 02:13:53.527712,9,67.81985450232938
2025-01-09 18:45:59.165256,8,28.5108863889597
2025-01-10 13:47:05.523207,2,18.889705558450974
2025-01-07 17:53:59.661305,3,87.11003181226907
2025-01-07 17:06:03.648512,8,84.6325493801158
2025-01-01 23:29:40.803208,9,93.68820661814668
2025-01-07 08:25:00.147219,3,49.20630856536726
2025-01-09 21:13:41.812195,9,92.27892271329785
2025-01-03 15:53:05.793342,4,71.83936333906378
2025-01-03 01:34:50.065398,5,38.25451430725941
2025-01-02 14:38:40.050704,8,28.834337226613158
2025-01-04 13:10:01.888204,3,36.14516219322283
2025-01-09 01:26:21.076725,3,83.15516886376233
2025-01-10 14:56:27.071600,1,97.84151442970348
2025-01-08 07:29:37.055843,8,33.16355742727063
2025-01-05 02:02:16.442160,2,15.522756870564308
2025-01-08 06:06:04.644948,1,54.196380427926286
2025-01-07 23:34:40.863944,2,18.79070378487201
2025-01-10 02:38:51.464791,8,81.15861164923092
2025-01-06 18:54:58.134919,8,55.61176656785534
2025-01-04 11:37:53.063660,3,18.645391675556958
2025-01-10 03:51:16.628452,7,25.2781724192078
2025-01-10 03:30:33.655226,7,70.06639275321888
2025-01-06 13:18:00.052574,3,45.073731427575844
2025-01-04 18:13:37.688258,4,87.09817539337236
